Target protein id,ACC,Sn,Sp,Precision,F1-score,AUC,MCC,Positive MSE,Positive R,Positive R P value,Positive sample count,target_protein_id,target_chembl_id,uniprot_id,target_pref_name,organism,target_class_l1,target_class_l2
tp0067,0.995,1.0,0.99,0.99009900990099,0.9950248756218906,0.9996,0.9900495037128092,0.9886532891209114,0.5116795868332754,5.3062880114546236e-08,100,tp0067,CHEMBL5464,Q13546,Receptor-interacting serine/threonine-protein kinase 1,Homo sapiens,Enzyme,Kinase
tp0818,0.9703703703703704,1.0,0.9285714285714286,0.9518072289156626,0.9753086419753086,0.995253164556962,0.9401175449266064,0.4755618632950661,0.5113371574192679,1.4671813199953925e-06,79,tp0818,CHEMBL1858,P0AES4,DNA gyrase subunit A,Escherichia coli K-12,Enzyme,Isomerase
tp0129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.061432253893117,0.5096712698503023,6.101449613755392e-08,100,tp0129,CHEMBL1862,P00519,Tyrosine-protein kinase ABL,Homo sapiens,Enzyme,Kinase
tp0825,0.935483870967742,1.0,0.8461538461538461,0.9,0.9473684210526316,0.951923076923077,0.8726617108241094,0.8799656869240512,0.5072639004949382,0.0015906346602107,36,tp0825,CHEMBL4442,Q00526,Cyclin-dependent kinase 3,Homo sapiens,Enzyme,Kinase
tp0202,0.975,0.95,1.0,1.0,0.9743589743589745,1.0,0.9511897312113418,0.941421829036674,0.5066676678597497,7.505904669228756e-08,100,tp0202,CHEMBL3009,Q15303,Receptor protein-tyrosine kinase erbB-4,Homo sapiens,Enzyme,Kinase
tp0507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9209441921775096,0.5030660421209915,9.597362849916909e-08,100,tp0507,CHEMBL5122,Q16832,Discoidin domain-containing receptor 2,Homo sapiens,Enzyme,Kinase
tp0117,0.965,0.95,0.98,0.979381443298969,0.964467005076142,0.9851,0.9304187826995326,0.9830488421606276,0.502418460251289,1.0028028913137012e-07,100,tp0117,CHEMBL220,P22303,Acetylcholinesterase,Homo sapiens,Enzyme,Hydrolase
tp0394,0.99,0.98,1.0,1.0,0.98989898989899,0.9996,0.9801960588196068,0.8744841846044489,0.5012504133442708,1.0851785882008873e-07,100,tp0394,CHEMBL2148,P52333,Tyrosine-protein kinase JAK3,Homo sapiens,Enzyme,Kinase
tp0804,0.99,1.0,0.98,0.9803921568627452,0.99009900990099,1.0,0.9801960588196068,0.9510429007170608,0.5000902776128846,1.1733518038606705e-07,100,tp0804,CHEMBL1987,P43088,Prostanoid FP receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0766,0.99,0.99,0.99,0.99,0.99,0.9986,0.98,0.5932530566068348,0.4997002456962878,1.204498169165086e-07,100,tp0766,CHEMBL3819,Q92633,Lysophosphatidic acid receptor Edg-2,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0582,0.9158878504672896,0.9344262295081968,0.8913043478260869,0.9193548387096774,0.926829268292683,0.9672131147540984,0.828094878743966,0.592291515981887,0.4994033535473481,4.1819968841684925e-05,61,tp0582,CHEMBL4602,Q15375,Ephrin type-A receptor 7,Homo sapiens,Enzyme,Kinase
tp0911,0.94,0.97,0.91,0.9150943396226416,0.941747572815534,0.9606,0.8815882896709472,0.2585648396499562,0.499153921893727,1.2494519061874077e-07,100,tp0911,CHEMBL1861,P32754,4-hydroxyphenylpyruvate dioxygenase,Homo sapiens,Enzyme,Oxidoreductase
tp0108,0.98,0.98,0.98,0.98,0.98,0.999,0.96,0.3999565945254618,0.498890080344116,1.2717297412836142e-07,100,tp0108,CHEMBL4803,P29474,"Nitric-oxide synthase, endothelial",Homo sapiens,Enzyme,
tp0359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.799599121730184,0.4971484822676287,1.428555161366396e-07,100,tp0359,CHEMBL2003,P13631,Retinoic acid receptor gamma,Homo sapiens,Transcription factor,Nuclear receptor
tp0447,0.965,0.94,0.99,0.9894736842105264,0.964102564102564,0.9914,0.9311646842384714,0.9248427431881864,0.4966193270485533,1.479741185587339e-07,100,tp0447,CHEMBL1075319,Q7Z2W7,Transient receptor potential cation channel subfamily M member 8,Homo sapiens,Ion channel,Voltage-gated ion channel
tp0670,0.995,1.0,0.99,0.99009900990099,0.9950248756218906,0.9999,0.9900495037128092,0.8753968326832896,0.4960383428989087,1.5379503066530278e-07,100,tp0670,CHEMBL4036,Q00535,Cyclin-dependent kinase 5,Homo sapiens,Enzyme,Kinase
tp0244,0.99,1.0,0.98,0.9803921568627452,0.99009900990099,0.9988,0.9801960588196068,0.538749468068006,0.4957944290865096,1.563032231794226e-07,100,tp0244,CHEMBL2885,P07451,Carbonic anhydrase III,Homo sapiens,Enzyme,Lyase
tp0465,0.995,0.99,1.0,1.0,0.9949748743718592,0.9983,0.9900495037128092,1.0437047793184542,0.4947637108690789,1.6733864033743533e-07,100,tp0465,CHEMBL1962,P14867,GABA receptor alpha-1 subunit,Homo sapiens,Ion channel,Ligand-gated ion channel
tp0789,0.9016393442622952,0.864406779661017,0.9365079365079364,0.9272727272727272,0.8947368421052632,0.9437718590260964,0.8043847122329446,1.5687534437753503,0.4929586520763283,7.291713438700949e-05,59,tp0789,CHEMBL2167,P01112,Transforming protein p21/H-Ras-1,Homo sapiens,Other cytosolic protein,
tp0956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.098396399544987,0.4920989460589985,0.3214352590554826,6,tp0956,CHEMBL4295840,Q3S340,Neuraminidase,Influenza B virus,Enzyme,Hydrolase
tp0607,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.012306507375027,0.491896486106095,2.020716950256704e-07,100,tp0607,CHEMBL4523377,Q86WV6,Stimulator of interferon genes protein,Homo sapiens,Unclassified protein,
tp0559,0.9896907216494846,1.0,0.9761904761904762,0.9821428571428572,0.990990990990991,1.0,0.9791621435703898,0.8713623355663317,0.4913768243058073,0.0001392612232986,55,tp0559,CHEMBL5703,Q9H3Y6,Tyrosine-protein kinase Srms,Homo sapiens,Enzyme,Kinase
tp0886,0.985,1.0,0.97,0.970873786407767,0.9852216748768472,0.9997,0.9704367948586524,0.5084351793954274,0.4889103005365618,2.4548328458119176e-07,100,tp0886,CHEMBL1864,P40238,Thrombopoietin receptor,Homo sapiens,Membrane receptor,
tp0066,0.97,0.99,0.95,0.9519230769230768,0.9705882352941176,0.9991,0.9407529036048868,0.8062305775843999,0.4872008446148568,2.741849364502679e-07,100,tp0066,CHEMBL225;CHEMBL2095200,P28335;P28335,Serotonin 2c (5-HT2c) receptor;Serotonin 2 (5-HT2) receptor,Homo sapiens;Homo sapiens,Membrane receptor;Membrane receptor,Family A G protein-coupled receptor;Family A G protein-coupled receptor
tp0282,0.975,0.95,1.0,1.0,0.9743589743589745,0.9986,0.9511897312113418,0.8972489282602684,0.4840882403853973,3.348226122173629e-07,100,tp0282,CHEMBL2363049;CHEMBL5838,P21860;P21860,Epidermal growth factor receptor;Receptor tyrosine-protein kinase erbB-3,Homo sapiens;Homo sapiens,Enzyme;Enzyme,Kinase;Kinase
tp0572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9511324401099148,0.4833739218261028,3.504348655938799e-07,100,tp0572,CHEMBL2345,P51812,Ribosomal protein S6 kinase alpha 3,Homo sapiens,Enzyme,Kinase
tp0147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6502511311411397,0.4818762261922457,3.8544317619812325e-07,100,tp0147,CHEMBL3106,P19971,Thymidine phosphorylase,Homo sapiens,Enzyme,
tp0576,0.915,0.97,0.86,0.8738738738738738,0.919431279620853,0.9893,0.8350675345296497,0.995549758378671,0.4800611083637844,4.323295488592279e-07,100,tp0576,CHEMBL3935,Q9UQB9,Serine/threonine-protein kinase Aurora-C,Homo sapiens,Enzyme,Kinase
tp0163,0.96,0.97,0.95,0.9509803921568628,0.9603960396039604,0.9985,0.9201840552184064,0.510943398347676,0.4799530401114198,4.352854026259609e-07,100,tp0163,CHEMBL1805,P30939,Serotonin 1f (5-HT1f) receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0828,0.98,1.0,0.96,0.9615384615384616,0.9803921568627452,0.9981,0.9607689228305228,0.5614526194065528,0.4787409986746356,4.697788376158242e-07,100,tp0828,CHEMBL5815,P51686,C-C chemokine receptor type 9,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4609701103807054,0.4758695695176986,5.621465910346835e-07,100,tp0846,CHEMBL5966,P55899,IgG receptor FcRn large subunit p51,Homo sapiens,Unclassified protein,
tp0018,0.995,0.99,1.0,1.0,0.9949748743718592,1.0,0.9900495037128092,0.8758722210128757,0.4749769620538839,5.942081298861325e-07,100,tp0018,CHEMBL3155,P34969,Serotonin 7 (5-HT7) receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.146865212205874,0.4717332799962819,0.6872570396529234,3,tp0656,CHEMBL2374,Q9NZ42,Gamma-secretase subunit PEN-2,Homo sapiens,Enzyme,
tp0316,0.965,0.94,0.99,0.9894736842105264,0.964102564102564,0.9958,0.9311646842384714,0.8795465546337462,0.4701948974296505,7.976986663829457e-07,100,tp0316,CHEMBL3683,Q13002,Glutamate receptor ionotropic kainate 2,Homo sapiens,Ion channel,Ligand-gated ion channel
tp0505,0.995,1.0,0.99,0.99009900990099,0.9950248756218906,0.9998,0.9900495037128092,0.4304204563861655,0.4699977392453366,8.073661434133336e-07,100,tp0505,CHEMBL5192,P0DPI0,Botulinum neurotoxin type A,Clostridium botulinum,Enzyme,Protease
tp0143,0.965,0.97,0.96,0.9603960396039604,0.965174129353234,0.9967,0.9300465034877906,0.5689388953870629,0.4699360376202968,8.104143795385552e-07,100,tp0143,CHEMBL3230,O95977,Sphingosine 1-phosphate receptor Edg-6,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0338,0.94,0.99,0.89,0.9,0.9428571428571428,0.9912,0.8844332774281066,0.577273611067426,0.468855610954962,8.655917900961911e-07,100,tp0338,CHEMBL3714029,Q9Y4K0,Lysyl oxidase homolog 2,Homo sapiens,Enzyme,Oxidoreductase
tp0215,0.925,0.96,0.89,0.897196261682243,0.927536231884058,0.9933,0.8520901845725957,0.6941600808009339,0.468177405222965,9.020274070963514e-07,100,tp0215,CHEMBL1293224,P10636,Microtubule-associated protein tau,Homo sapiens,Other cytosolic protein,
tp0586,0.98,0.97,0.99,0.9897959183673468,0.9797979797979798,0.9991,0.9601920576192068,1.4152815217687824,0.4602285058542898,1.4529538749477978e-06,100,tp0586,CHEMBL3776,Q14790,Caspase-8,Homo sapiens,Enzyme,Protease
tp0608,0.98,0.98,0.98,0.98,0.98,0.9972,0.96,1.9186983419541397,0.4567497797534689,1.783325137790325e-06,100,tp0608,CHEMBL3201,P35869,Aryl hydrocarbon receptor,Homo sapiens,Transcription factor,
tp0647,0.95,0.9,1.0,1.0,0.9473684210526316,0.99,0.9045340337332908,1.2240523668680277,0.4567307447703438,1.7853144393305733e-06,100,tp0647,CHEMBL4081,P13726,Coagulation factor III,Homo sapiens,Membrane receptor|Surface antigen,
tp0278,0.995,0.99,1.0,1.0,0.9949748743718592,1.0,0.9900495037128092,0.8268972552541355,0.4559088750822279,1.8732361475855715e-06,100,tp0278,CHEMBL3905,P07948,Tyrosine-protein kinase Lyn,Homo sapiens,Enzyme,Kinase
tp0352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9623707750223142,0.4528945229663541,2.2320424656935783e-06,100,tp0352,CHEMBL2095189;CHEMBL2007,P16234;P16234,Platelet-derived growth factor receptor;Platelet-derived growth factor receptor alpha,Homo sapiens;Homo sapiens,Enzyme;Enzyme,Kinase;Kinase
tp0411,0.995,0.99,1.0,1.0,0.9949748743718592,0.9993,0.9900495037128092,1.0253037901049098,0.446393766565535,3.2388491345957733e-06,100,tp0411,CHEMBL4501;CHEMBL2111330,P23443;P23443,Ribosomal protein S6 kinase 1;Ribosomal protein S6 kinase (P70S6K),Homo sapiens;Homo sapiens,Enzyme;Enzyme,Kinase;Kinase
tp0074,0.995,0.99,1.0,1.0,0.9949748743718592,0.9998,0.9900495037128092,1.096959898933918,0.4458526062579615,3.3396518278513797e-06,100,tp0074,CHEMBL6154,Q9H2K2,Tankyrase-2,Homo sapiens,Enzyme,Transferase
tp0429,0.955,0.91,1.0,1.0,0.9528795811518324,0.9958,0.9137080416200248,0.8057752560048751,0.4416513284247418,4.229261936581161e-06,100,tp0429,CHEMBL2973,O75116,Rho-associated protein kinase 2,Homo sapiens,Enzyme,Kinase
tp0356,0.995,0.99,1.0,1.0,0.9949748743718592,1.0,0.9900495037128092,1.2166737162863988,0.4393416223616437,4.809187031506321e-06,100,tp0356,CHEMBL1844,P07333,Macrophage colony stimulating factor receptor,Homo sapiens,Enzyme,Kinase
tp0133,0.9588235294117649,0.9292929292929292,1.0,1.0,0.9633507853403142,1.0,0.9197254187499908,1.3862048838480674,0.4358724751932226,6.500430676919871e-06,99,tp0133,CHEMBL3290,P29323,Ephrin type-B receptor 2,Homo sapiens,Enzyme,Kinase
tp0195,0.9012345679012346,0.813953488372093,1.0,1.0,0.8974358974358975,0.9865361077111384,0.8199977804601395,4.52053397832594,0.4344267611430544,0.003604468463915,43,tp0195,CHEMBL1783,P15692,Vascular endothelial growth factor A,Homo sapiens,Secreted protein,
tp0131,0.9891304347826086,1.0,0.9782608695652174,0.9787234042553192,0.989247311827957,0.9995274102079396,0.9784921095801632,0.6683647771408374,0.4339023939033459,0.0025898080805571,46,tp0131,CHEMBL1963,P16473,Thyroid stimulating hormone receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0736,0.953125,0.927536231884058,0.9830508474576272,0.9846153846153848,0.9552238805970148,0.9830508474576272,0.9079147710721774,1.052683421770945,0.4309018378807997,0.0002189463946216,69,tp0736,CHEMBL4901,P54753,Ephrin type-B receptor 3,Homo sapiens,Enzyme,Kinase
tp0668,0.98,1.0,0.96,0.9615384615384616,0.9803921568627452,0.9995,0.9607689228305228,1.0555850912722768,0.4282754245341092,8.787399235528875e-06,100,tp0668,CHEMBL5719,P49336,Cell division protein kinase 8,Homo sapiens,Enzyme,Kinase
tp0353,0.97,0.97,0.97,0.97,0.97,0.9947,0.94,1.150626398750047,0.4261556003680503,9.839396322891016e-06,100,tp0353,CHEMBL4898,Q16620,Neurotrophic tyrosine kinase receptor type 2,Homo sapiens,Enzyme,Kinase
tp0327,0.975,0.98,0.97,0.9702970297029704,0.9751243781094528,0.9992,0.9500475035627968,0.5107190144023585,0.4205575611396039,1.3215266994557112e-05,100,tp0327,CHEMBL2095182,Q9BUF5,Tubulin,Homo sapiens,Structural protein,
tp0097,0.98,0.97,0.99,0.9897959183673468,0.9797979797979798,0.9931,0.9601920576192068,0.8251534704569146,0.419618711556334,1.3878378996339578e-05,100,tp0097,CHEMBL1942;CHEMBL2095158;CHEMBL2095203,P18089;P18089;P18089,Alpha-2b adrenergic receptor;Adrenergic receptor alpha-2;Adrenergic receptor alpha,Homo sapiens;Homo sapiens;Homo sapiens,Membrane receptor;Membrane receptor;Membrane receptor,Family A G protein-coupled receptor;Family A G protein-coupled receptor;Family A G protein-coupled receptor
tp0451,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8636235969834503,0.4194237464548055,1.4019944954999104e-05,100,tp0451,CHEMBL3553;CHEMBL2363062,P29597;P29597,Tyrosine-protein kinase TYK2;Janus Kinase (JAK),Homo sapiens;Homo sapiens,Enzyme;Enzyme,Kinase;Kinase
tp0629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5283300225943235,0.4155085638663445,0.0544636894264418,22,tp0629,CHEMBL2918,P22694,cAMP-dependent protein kinase beta-1 catalytic subunit,Homo sapiens,Enzyme,Kinase
tp0437,0.995,0.99,1.0,1.0,0.9949748743718592,0.9999,0.9900495037128092,1.0686184278231132,0.4136573598546764,1.887464207895876e-05,100,tp0437,CHEMBL2107,P61073,C-X-C chemokine receptor type 4,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0595,0.985,0.97,1.0,1.0,0.9847715736040608,0.9961,0.9704367948586524,0.9705931631913768,0.4126016261355593,1.9918896249062875e-05,100,tp0595,CHEMBL4444,P04070,Vitamin K-dependent protein C,Homo sapiens,Enzyme,Protease
tp0503,0.99,0.98,1.0,1.0,0.98989898989899,0.9996,0.9801960588196068,0.4566549364930992,0.4123411463091291,2.0184747437606672e-05,100,tp0503,CHEMBL3902,P09211,Glutathione S-transferase Pi,Homo sapiens,Enzyme,Transferase
tp0155,0.995,0.99,1.0,1.0,0.9949748743718592,0.9996,0.9900495037128092,1.102444073906344,0.4112283464225427,2.1358396554640045e-05,100,tp0155,CHEMBL2971,O60674,Tyrosine-protein kinase JAK2,Homo sapiens,Enzyme,Kinase
tp0475,0.99,0.99,0.99,0.99,0.99,0.9974,0.98,0.4811574844909528,0.4100710662950738,2.2646596442608383e-05,100,tp0475,CHEMBL4245,P62508,Estrogen-related receptor gamma,Homo sapiens,Transcription factor,Nuclear receptor
tp0728,0.975,1.0,0.95,0.9523809523809524,0.975609756097561,0.9984,0.9511897312113418,0.7897032401079005,0.4098764699140635,2.2870228654766053e-05,100,tp0728,CHEMBL3988,P54764,Ephrin type-A receptor 4,Homo sapiens,Enzyme,Kinase
tp0833,0.98,0.98,0.98,0.98,0.98,0.9898,0.96,1.3490479213765412,0.4076497556235138,2.55808574091762e-05,100,tp0833,CHEMBL2176771,P00746,Complement factor D,Homo sapiens,Enzyme,Protease
tp0580,0.9703703703703704,0.9452054794520548,1.0,1.0,0.971830985915493,0.9955810870525852,0.9422952291501868,0.9823351666956326,0.4053163761581642,0.0003747988947405,73,tp0580,CHEMBL5072,P54762,Ephrin type-B receptor 1,Homo sapiens,Enzyme,Kinase
tp0560,0.9,0.8947368421052632,0.9058823529411764,0.913978494623656,0.9042553191489362,0.9422910216718268,0.7998271887241793,0.9464259461412023,0.4047004107809377,4.7466020684146205e-05,95,tp0560,CHEMBL5836,O15197,Ephrin type-B receptor 6,Homo sapiens,Membrane receptor,
tp0224,0.975,0.95,1.0,1.0,0.9743589743589745,0.9998,0.9511897312113418,0.6519229469550701,0.4037315069540678,3.1094111178872285e-05,100,tp0224,CHEMBL4530,P00488,Coagulation factor XIII,Homo sapiens,Enzyme,Aminoacyltransferase
tp0318,0.995,1.0,0.99,0.99009900990099,0.9950248756218906,0.9997,0.9900495037128092,0.5373937707950274,0.3971985574657076,4.282189471533056e-05,100,tp0318,CHEMBL4714,Q15077,Pyrimidinergic receptor P2Y6,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0256,0.955,0.96,0.95,0.9504950495049505,0.9552238805970148,0.9947,0.9100455034127845,0.5665985448557569,0.3931113195759095,5.213800329622662e-05,100,tp0256,CHEMBL3194,P02766,Transthyretin,Homo sapiens,Secreted protein,
tp0315,0.995,0.99,1.0,1.0,0.9949748743718592,0.9999,0.9900495037128092,0.8652157647007218,0.3928027116076481,5.291317724888191e-05,100,tp0315,CHEMBL1918,P39086,Glutamate receptor ionotropic kainate 1,Homo sapiens,Ion channel,Ligand-gated ion channel
tp0290,0.98,0.96,1.0,1.0,0.979591836734694,0.9989,0.9607689228305228,0.8194791819598768,0.3919563005302884,5.509476142547411e-05,100,tp0290,CHEMBL4179;CHEMBL2096667,P45984;P45984,"c-Jun N-terminal kinase 2;c-Jun N-terminal kinase, JNK",Homo sapiens;Homo sapiens,Enzyme;Enzyme,Kinase;Kinase
tp0043,0.995,0.99,1.0,1.0,0.9949748743718592,1.0,0.9900495037128092,0.8157669052122077,0.3904868072361331,5.908272122100017e-05,100,tp0043,CHEMBL2637,P53779,c-Jun N-terminal kinase 3,Homo sapiens,Enzyme,Kinase
tp0622,0.96,1.0,0.92,0.925925925925926,0.9615384615384616,0.9978,0.9229582069908971,0.6949556087234668,0.3843147664471211,7.895507588578986e-05,100,tp0622,CHEMBL1744522,Q99814,Endothelial PAS domain-containing protein 1,Homo sapiens,Transcription factor,
tp0285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.039222553184748,0.3767929481581863,0.0001115546630696,100,tp0285,CHEMBL4439,P36897,TGF-beta receptor type I,Homo sapiens,Enzyme,Kinase
tp0266,0.9427083333333334,0.98,0.9021739130434784,0.9158878504672896,0.9468599033816424,0.9883695652173912,0.8872515628093463,0.7911473643954814,0.3745836527362204,0.0001232786270962,100,tp0266,CHEMBL2964,P36507,Dual specificity mitogen-activated protein kinase kinase 2,Homo sapiens,Enzyme,Kinase
tp0672,0.9423076923076924,1.0,0.8846153846153846,0.896551724137931,0.9454545454545454,0.9955621301775148,0.8905635565617213,1.1592138983661828,0.3698075004034343,0.0629622093013978,26,tp0672,CHEMBL1169596,P10398,Serine/threonine-protein kinase A-Raf,Homo sapiens,Enzyme,Kinase
tp0563,0.9316239316239316,0.9827586206896552,0.8813559322033898,0.890625,0.9344262295081968,0.9824663939216832,0.8679274022074513,0.5395737973064416,0.3675296528424377,0.0045374687961045,58,tp0563,CHEMBL2116,P54646,"AMP-activated protein kinase, alpha-2 subunit",Homo sapiens,Enzyme,Kinase
tp0303,0.995,0.99,1.0,1.0,0.9949748743718592,1.0,0.9900495037128092,0.7753691027583051,0.3645325267280049,0.0001925093331631,100,tp0303,CHEMBL3116,P50750,Cyclin-dependent kinase 9,Homo sapiens,Enzyme,Kinase
tp0240,0.96,0.92,1.0,1.0,0.9583333333333334,0.9944,0.9229582069908971,0.7767850284009313,0.3644635891232351,0.0001930890449518,100,tp0240,CHEMBL1916,P18825,Alpha-2c adrenergic receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0236,0.965,0.96,0.97,0.9696969696969696,0.964824120603015,0.9965,0.9300465034877906,1.3872152975650365,0.359244467425437,0.0002419753680524,100,tp0236,CHEMBL5742,P30536,Translocator protein,Homo sapiens,Membrane receptor,
tp0567,0.995,1.0,0.99,0.99009900990099,0.9950248756218906,1.0,0.9900495037128092,0.9905890008359476,0.3585784570660998,0.0002489766564356,100,tp0567,CHEMBL2250,P51451,Tyrosine-protein kinase BLK,Homo sapiens,Enzyme,Kinase
tp0770,0.97,0.9375,1.0,1.0,0.967741935483871,0.9951923076923076,0.9414688716912716,0.6986086122052182,0.3562441613945888,0.0129477015080424,48,tp0770,CHEMBL3161,P14151,Leukocyte adhesion molecule-1,Homo sapiens,Adhesion,
tp0727,0.9746835443037974,0.9574468085106383,1.0,1.0,0.9782608695652174,0.9973404255319148,0.9492767815605796,1.2004366776362163,0.3549079402780162,0.0143699915686565,47,tp0727,CHEMBL3987,P54756,Ephrin type-A receptor 5,Homo sapiens,Enzyme,Kinase
tp0844,0.9444444444444444,0.875,1.0,1.0,0.9333333333333332,1.0,0.8918825850158447,3.2523532177262693,0.3503486034123751,0.3948710194210314,8,tp0844,CHEMBL2364172,P05107,Integrin alpha-L/beta-2 (LFA-1),Homo sapiens,Adhesion|Membrane receptor,
tp0330,0.98,1.0,0.96,0.9615384615384616,0.9803921568627452,0.9977,0.9607689228305228,1.2714823801943849,0.3501880087880376,0.0003547465894275,100,tp0330,CHEMBL2009;CHEMBL2096670,P42261;P42261,"Glutamate receptor ionotropic, AMPA 1;Glutamate receptor ionotropic AMPA",Homo sapiens;Homo sapiens,Ion channel;Ion channel,Ligand-gated ion channel;Ligand-gated ion channel
tp0462,0.9,0.8,1.0,1.0,0.8888888888888888,0.9974,0.8164965809277261,1.0680129240565612,0.3494039213926969,0.00036649767926,100,tp0462,CHEMBL2024,P23945,Follicle stimulating hormone receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0719,0.9485294117647058,0.918918918918919,0.9838709677419356,0.9855072463768116,0.951048951048951,0.9921534437663472,0.8993659542911911,1.1232595032413222,0.3487274718693984,0.0023268164232303,74,tp0719,CHEMBL4134,P29322,Ephrin type-A receptor 8,Homo sapiens,Enzyme,Kinase
tp0579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8094410408770149,0.3463840547115492,0.000415182924537,100,tp0579,CHEMBL4223,P42685,Tyrosine-protein kinase FRK,Homo sapiens,Enzyme,Kinase
tp0120,0.99,0.98,1.0,1.0,0.98989898989899,0.9994,0.9801960588196068,0.4157416678145308,0.3409710780306993,0.0005175926280096,100,tp0120,CHEMBL3038508;CHEMBL2150841,P0C1S7;P0C1S7,Topoisomerase IV;DNA topoisomerase 4 subunit B,Staphylococcus aureus;Staphylococcus aureus,Enzyme;Enzyme,Isomerase;Isomerase
tp0272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.348656389960011,0.3383738751598666,0.0005745416011166,100,tp0272,CHEMBL2041,P07949,Tyrosine-protein kinase receptor RET,Homo sapiens,Enzyme,Kinase
tp0680,0.985,0.98,0.99,0.98989898989899,0.984924623115578,0.9996,0.9700485036378032,1.064402833519629,0.3369135146496017,0.000609031628185,100,tp0680,CHEMBL3492,P49721,Proteasome Macropain subunit,Homo sapiens,Enzyme,Protease
tp0464,0.95,0.98,0.92,0.9245283018867924,0.9514563106796116,0.9895,0.9016243871634686,1.0088047939374831,0.3335942303257938,0.0006945911848308,100,tp0464,CHEMBL5112,P31644,GABA receptor alpha-5 subunit,Homo sapiens,Ion channel,Ligand-gated ion channel
tp0198,0.955,0.97,0.94,0.941747572815534,0.955665024630542,0.9916,0.9104097766199728,0.3273853451985288,0.3276988442874722,0.0008741249400032,100,tp0198,CHEMBL5422,P07237,Protein disulfide-isomerase,Homo sapiens,Enzyme,Isomerase
tp0612,0.94,0.93,0.95,0.9489795918367347,0.9393939393939394,0.9752,0.8801760528176062,0.982193351202748,0.3266539927151028,0.0009100464808486,100,tp0612,CHEMBL3437,Q16853,"Amine oxidase, copper containing",Homo sapiens,Enzyme,Oxidoreductase
tp0781,0.995,0.99,1.0,1.0,0.9949748743718592,1.0,0.9900495037128092,0.6434163483374506,0.3242522735093548,0.0009977775271005,100,tp0781,CHEMBL2046267,Q5XXA6,Anoctamin-1,Homo sapiens,Ion channel,Other ion channel
tp0720,0.9493670886075948,0.9047619047619048,1.0,1.0,0.95,0.9771557271557272,0.9035997181489114,1.08892500499158,0.3209877413045336,0.0029106121267005,84,tp0720,CHEMBL5810,P21709,Ephrin type-A receptor 1,Homo sapiens,Enzyme,Kinase
tp0625,0.9733333333333334,1.0,0.9375,0.9555555555555556,0.9772727272727272,1.0,0.9464847243000456,1.4033236022462203,0.320675735332292,0.036031592194973,43,tp0625,CHEMBL6002,Q9BWU1,Cell division cycle 2-like protein kinase 6,Homo sapiens,Enzyme,Kinase
tp0434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3232243980688555,0.3197013457275667,0.0011854600280132,100,tp0434,CHEMBL4383,P48546,Gastric inhibitory polypeptide receptor,Homo sapiens,Membrane receptor,Family B G protein-coupled receptor
tp0477,0.98,0.97,0.99,0.9897959183673468,0.9797979797979798,0.9983,0.9601920576192068,0.9696306163481644,0.3173701006077346,0.0012935571045754,100,tp0477,CHEMBL2252,P53634,Dipeptidyl peptidase I,Homo sapiens,Enzyme,Protease
tp0552,0.965034965034965,0.9879518072289156,0.9333333333333332,0.9534883720930232,0.970414201183432,0.9973895582329316,0.9285858989373812,0.952868883819794,0.3134065929899405,0.003913752941875,83,tp0552,CHEMBL5274,P35590,Tyrosine-protein kinase receptor Tie-1,Homo sapiens,Enzyme,Kinase
tp0929,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3989799474580722,0.313386202465658,0.2053962583048534,18,tp0929,CHEMBL2375202;CHEMBL3038512,Q9Y6Y9;Q9Y6Y9,Lymphocyte antigen 96;Toll-like receptor 4/MD-2,Homo sapiens;Homo sapiens,Surface antigen;Membrane receptor|Surface antigen,Toll-like and Il-1 receptors
